-0.026928230782057694	0.
-0.026342504585626147	0.000015
-0.025757211939303026	0.00003
-0.02517148574287148	0.000045
-0.024586193096548248	0.00006
-0.024000466900116757	0.000076
-0.02341517425379358	0.000092
-0.022829448057362034	0.000108
-0.022244155411038913	0.000126
-0.02165842921460731	0.000144
-0.021072703018175765	0.000162
-0.020487410371852588	0.000182
-0.01990168417542104	0.000202
-0.01931639152909792	0.000224
-0.018730665332666374	0.000247
-0.018145372686343197	0.000272
-0.01755964648991165	0.000297
-0.016974353843588474	0.000325
-0.016388627647156928	0.000354
-0.01580333500083375	0.000386
-0.015217608804402205	0.000419
-0.014631882607970659	0.000455
-0.014046589961647538	0.000493
-0.013460863765215991	0.000534
-0.012875571118892759	0.000578
-0.012289844922461213	0.000626
-0.011704552276138092	0.000676
-0.011118826079706545	0.000731
-0.010533533433383369	0.000789
-0.009947807236951878	0.000852
-0.009362514590628646	0.00092
-0.0087767883941971	0.000993
-0.008191062197765553	0.001072
-0.007605769551442432	0.001156
-0.007020043355010885	0.001247
-0.006434750708687709	0.001345
-0.005849024512256162	0.00145
-0.005263731865932986	0.001563
-0.004678005669501439	0.001685
-0.004092713023178263	0.001816
-0.0035069868267467164	0.001958
-0.00292126063031517	0.00211
-0.0023359679839919933	0.002275
-0.001750241787560447	0.002451
-0.0011649491412372703	0.002642
-0.000579222944805724	0.002847
6.0697015173971636e-6	0.003068
0.0005917958979489435	0.003307
0.0011770885442721202	0.003563
0.0017628147407036665	0.003839
0.002348107387026843	0.004137
0.0029338335834583895	0.004457
0.003519559779889936	0.004804
0.004104852426213057	0.005175
0.004690578622644603	0.005576
0.0052758712689678355	0.006009
0.005861597465399382	0.006474
0.006446890111722503	0.006976
0.007032616308154049	0.007516
0.007618342504585596	0.008097
0.008203635150908772	0.008725
0.008789361347340319	0.009399
0.009374653993663495	0.010128
0.009960380190095042	0.010911
0.010545672836418163	0.011756
0.011131399032849765	0.012665
0.011716691679172886	0.013643
0.012302417875604432	0.014699
0.012887710521927609	0.015834
0.013473436718359155	0.017059
0.014058729364682332	0.018375
0.014644455561113878	0.019792
0.015230181757545425	0.021322
0.015815474403868574	0.022965
0.01640120060030012	0.024738
0.016986493246623324	0.026642
0.01757221944305487	0.028691
0.018157512089377992	0.030902
0.018743238285809538	0.033274
0.019328964482241084	0.035834
0.01991425712856429	0.03858
0.020499983324995835	0.041533
0.021085275971318984	0.044717
0.02167100216775053	0.04813
0.02225629481407368	0.051808
0.022842021010505226	0.05575
0.023427313656828402	0.059983
0.02401303985325995	0.064539
0.024598332499583098	0.069417
0.025184058696014644	0.074662
0.02576935134233785	0.080272
0.026355077538769395	0.086284
0.026940803735200913	0.092736
0.027526096381524062	0.099626
0.02811182257795561	0.10701
0.028697115224278813	0.114883
0.02928284142071036	0.123305
0.029868134067033508	0.132269
0.030453860263465055	0.141819
0.0310395864598966	0.151997
0.03162487910621975	0.162795
0.032210605302651324	0.174269
0.03279589794897447	0.186409
0.03338162414540602	0.19925
0.03396691679172917	0.212821
0.034552642988160714	0.227107
0.03513793563448392	0.242138
0.03572366183091544	0.257897
0.036309388027346984	0.27439
0.03689468067367013	0.291611
0.03748040687010168	0.309535
0.038065699516424883	0.328141
0.03865142571285643	0.347398
0.03923671835917958	0.367266
0.039822444555611125	0.38769
0.040407737201934274	0.40863
0.04099346339836585	0.430006
0.041578756044689	0.451773
0.04216448224112054	0.473847
0.04275020843755209	0.496135
0.04333550108387524	0.518587
0.043921227280306785	0.541092
0.04450651992662996	0.563599
0.04509224612306151	0.586011
0.04567753876938466	0.608233
0.0462632649658162	0.63022
0.04684855761213941	0.651873
0.047434283808570954	0.673149
0.0480195764548941	0.693968
0.04860530265132565	0.714289
0.049191028847757196	0.734056
0.049776321494080344	0.753224
0.05036204769051189	0.771759
0.05094734033683507	0.789632
0.051533066533266614	0.806813
0.05211835917958979	0.823283
0.05270408537602134	0.839033
0.053289378022344486	0.85404
0.05387510421877603	0.868311
0.05446039686509921	0.881825
